raceId,year,round,circuitId,name,date,time,url,driverId,driverRef,number,code,forename,surname,dob,nationality,driver_url,Car,Warning,Entire Line
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,pu elements,Offence - Car 99 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,gearbox,Offence - Car 26 (Gearbox)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,car 16,pit lane speeding,Offence - Car 16 (Pit lane speeding)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,pu elements,Offence - Car 3 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,840,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,car 18,pu elements,Offence - Car 18 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,pu elements,Offence - Car 27 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,pu elements,Offence - Car 26 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,car 23,pu elements,Offence - Car 23 (PU elements)
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,car 55,pu elements,Offence - Car 55 (PU elements)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,car 44,pit lane speeding - before the race,Offence - Car 44 (pit lane speeding - before the race)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,pu elements,Offence - Car 3 (PU elements)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,correction - impeding car 18,Offence - Car 99 (correction - impeding car 18)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,impeding car 18,Offence - Car 99 (impeding car 18)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,impeding car 18,Offence - Car 99 (impeding car 18)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,pit lane speeding,Offence - Car 7 (pit lane speeding)
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,846,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,car 4,stopping in the pit lane,Offence - Car 4 (stopping in the pit lane)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,race start,Offence - Car 99 (Race Start)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,race start,Offence - Car 7 (Race Start)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,car 44,pit entry,Offence - Car 44 (pit entry)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,pu element,Offence - Car 5 (PU Element)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,846,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,car 4,pu elements,Offence - Car 4 (PU Elements)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,822,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,car 77,pit lane speeding,Offence - Car 77 (pit lane speeding)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,did not use the track at all times,Offence - Car 10 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,car 16,did not use the track at all times,Offence - Car 16 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,car 88,did not use the track at all times,Offence - Car 88 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,did not use the track at all times - 3rd,Offence - Car 7 (did not use the track at all times - 3rd)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,did not use the track at all times - 2nd,Offence - Car 7 (did not use the track at all times - 2nd)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,car 55,did not use the track at all times,Offence - Car 55 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,car 44,did not use the track at all times,Offence - Car 44 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,did not use the track at all times - 2nd,Offence - Car 5 (did not use the track at all times - 2nd)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,did not use the track at all times - 2nd,Offence - Car 26 (did not use the track at all times - 2nd)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,car 23,did not use the track at all times,Offence - Car 23 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,did not use the track at all times,Offence - Car 26 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,did not use the track at all times,Offence - Car 7 (did not use the track at all times)
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,did not use the track at all times,Offence - Car 5 (did not use the track at all times)
1019,2019,10,9,British Grand Prix,2019-07-14,13:10:00,https://en.wikipedia.org/wiki/2019_British_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,causing a collision with car 33,Offence - Car 5 (causing a collision with car 33)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,car 20,moved before start signal was given,Offence - Car 20 (moved before start signal was given)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,car 63,change of frong wing assembly,Offence - Car 63 (Change of frong wing assembly)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,car 44,impeding car 7 in turn 3,Offence - Car 44 (Impeding car 7 in turn 3)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,car 63,impeding car 26 in turn 9,Offence - Car 63 (Impeding car 26 in turn 9)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,car 20,gearbox,Offence - Car 20 (Gearbox)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,pu elements,Offence - Car 27 (PU Elements)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,car 23,pu elements,Offence - Car 23 (PU Elements)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,car 23,pu elements,Offence - Car 23 (PU Elements)
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,car 55,pu elements,Offence - Car 55 (PU Elements)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,leaving the track and gaining an advantage,Offence - Car 3 (leaving the track and gaining an advantage)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,leaving the track and re-joining unsafely,Offence - Car 3 (Leaving the track and re-joining unsafely)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,car 11,leaving the track and gaining an advantage,Offence - Car 11 (leaving the track and gaining an advantage)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,car 63,- pu elements,Offence - Car 63 - (PU elements)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,830,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,car 33,track limits,Offence - Car 33 (Track Limits)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,pu elements,Offence - Car 26 (PU elements)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,pit lane speeding,Offence - Car 3 (Pit Lane Speeding)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,pit lane speeding,Offence - Car 27 (Pit Lane Speeding)
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,826,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,car 26,pu elements,Offence - Car 26 (PU elements)
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,re-joinged unsafely and forced car 44 of the track,Offence - Car 5 (re-joinged unsafely and forced car 44 of the track)
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,car 20,pu element - ce,Offence - Car 20 (PU Element - CE)
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,car 20,gearbox change,Offence - Car 20 (Gearbox change)
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,car 16,re-joining the track,Offence - Car 16 (Re-joining the track)
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,car 55,impeding car 23 in turn 2,Offence - Car 55 (Impeding car 23 in turn 2)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,car 20,leaving the track and gaining an advantage,Offence - Car 20 (Leaving the track and gaining an advantage)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,154,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,car 8,pit exit,Offence - Car 8 (Pit Exit)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,840,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,car 18,leaving the track and gaining an advantage,Offence - Car 18 (leaving the track and gaining an advantage)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,collision with car 88 in turn 18,Offence - Car 99 (Collision with car 88 in Turn 18)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,830,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,car 33,unsafe release from a pit stop,Offence - Car 33 (Unsafe release from a pit stop)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,impeding car 8 in t4,Offence - Car 10 (Impeding car 8 in T4)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,impeding car 27 in t18,Offence - Car 99 (Impeding Car 27 in T18)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,car 16,vsc,Offence - Car 16 (VSC)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,car 44,pit lane speeding,Offence - Car 44 (Pit Lane Speeding)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,car 5,pit lane speeeding,Offence - Car 5 (Pit Lane Speeeding)
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,car 16,pit lane speeding,Offence - Car 16 (Pit Lane Speeding)
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,brake map parameters,Offence - Car 27 (Brake map Parameters)
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,pu elements,Offence - Car 27 (PU Elements)
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,gearbox,Offence - Car 99 (Gearbox)
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,car 27,change of front wing,Offence - Car 27 (Change of front wing)
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,car 63,gearbox,Offence - Car 63 (Gearbox)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,car 3,turn 4 incident,Offence - Car 3 (Turn 4 Incident)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,car 88,start procedure,Offence - Car 88 (Start Procedure)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,wing flap adjuster hook,Offence - Car 7 (Wing Flap Adjuster Hook)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,car 88,suspension setup change,Offence - Car 88 (Suspension Setup Change)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,secu change of parameters,Offence - Car 10 (SECU Change of Parameters)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,car 7,front wing,Offence - Car 7 (Front Wing)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,fuel flow,Offence - Car 10 (Fuel Flow)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,gearbox,Offence - Car 10 (Gearbox)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,failure to stop fro weighing,Offence - Car 10 (Failure to stop fro weighing)
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,841,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,car 99,pu element,Offence - Car 99 (PU Element)
1012,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,car 10,pit lane speeding,2019 Chinese Grand Prix - Offence - Car 10 (pit lane speeding)
